class,word,count,probability
pos,correctional,1,2.885453275855104e-06
pos,frankiln,1,2.885453275855104e-06
pos,imponderable,1,2.885453275855104e-06
pos,healings,1,2.885453275855104e-06
pos,sears,1,2.885453275855104e-06
pos,dragonlike,1,2.885453275855104e-06
pos,collaborated,1,2.885453275855104e-06
pos,salesmanship,1,2.885453275855104e-06
pos,davidovich,1,2.885453275855104e-06
pos,polarize,1,2.885453275855104e-06
pos,icky,1,2.885453275855104e-06
pos,rang,1,2.885453275855104e-06
pos,dukakis,1,2.885453275855104e-06
pos,snowbound,1,2.885453275855104e-06
pos,bombard,1,2.885453275855104e-06
pos,smugly,1,2.885453275855104e-06
pos,bandaged,1,2.885453275855104e-06
pos,traitorous,1,2.885453275855104e-06
pos,lulled,1,2.885453275855104e-06
pos,rewritten,1,2.885453275855104e-06
pos,curtains,1,2.885453275855104e-06
pos,bulletins,1,2.885453275855104e-06
pos,divisible,1,2.885453275855104e-06
pos,rolex,1,2.885453275855104e-06
pos,interrelated,1,2.885453275855104e-06
pos,mirth,1,2.885453275855104e-06
pos,paved,1,2.885453275855104e-06
pos,melodramtic,1,2.885453275855104e-06
pos,scriptures,1,2.885453275855104e-06
pos,snot,1,2.885453275855104e-06
pos,clunky,1,2.885453275855104e-06
pos,loopiness,1,2.885453275855104e-06
pos,declan,1,2.885453275855104e-06
pos,sanctuary,1,2.885453275855104e-06
pos,marveled,1,2.885453275855104e-06
pos,manifestation,1,2.885453275855104e-06
pos,whitehouse,1,2.885453275855104e-06
pos,chewed,1,2.885453275855104e-06
pos,vinny,1,2.885453275855104e-06
pos,lodge,1,2.885453275855104e-06
pos,dullness,1,2.885453275855104e-06
pos,succinct,1,2.885453275855104e-06
pos,amazon,1,2.885453275855104e-06
pos,soliloquies,1,2.885453275855104e-06
pos,presuming,1,2.885453275855104e-06
pos,detection,1,2.885453275855104e-06
pos,catalogue,1,2.885453275855104e-06
pos,unconscionable,1,2.885453275855104e-06
pos,senge,1,2.885453275855104e-06
pos,irrelevent,1,2.885453275855104e-06
pos,goddess,1,2.885453275855104e-06
pos,irregular,1,2.885453275855104e-06
pos,meredith,1,2.885453275855104e-06
pos,sympathiser,1,2.885453275855104e-06
pos,donnell,1,2.885453275855104e-06
pos,goodrich,1,2.885453275855104e-06
pos,protigi,1,2.885453275855104e-06
pos,renegades,1,2.885453275855104e-06
pos,reccomended,1,2.885453275855104e-06
pos,sloppiness,1,2.885453275855104e-06
pos,lept,1,2.885453275855104e-06
pos,condors,1,2.885453275855104e-06
pos,proselytize,1,2.885453275855104e-06
pos,definetly,1,2.885453275855104e-06
pos,estuff,1,2.885453275855104e-06
pos,numbskulls,1,2.885453275855104e-06
pos,niggles,1,2.885453275855104e-06
pos,pyramid,1,2.885453275855104e-06
pos,shebang,1,2.885453275855104e-06
pos,thusly,1,2.885453275855104e-06
pos,wanking,1,2.885453275855104e-06
pos,kilborn,1,2.885453275855104e-06
pos,banality,1,2.885453275855104e-06
pos,springtime,1,2.885453275855104e-06
pos,shaiman,1,2.885453275855104e-06
pos,tassel,1,2.885453275855104e-06
pos,worrys,1,2.885453275855104e-06
pos,vigau,1,2.885453275855104e-06
pos,seasonal,1,2.885453275855104e-06
pos,bugger,1,2.885453275855104e-06
pos,machette,1,2.885453275855104e-06
pos,nowheresville,1,2.885453275855104e-06
pos,slackness,1,2.885453275855104e-06
pos,vie,1,2.885453275855104e-06
pos,trashed,1,2.885453275855104e-06
pos,vii,1,2.885453275855104e-06
pos,addicts,1,2.885453275855104e-06
pos,quicksand,1,2.885453275855104e-06
pos,authorship,1,2.885453275855104e-06
pos,conspiratorial,1,2.885453275855104e-06
pos,candidness,1,2.885453275855104e-06
pos,caffrey,1,2.885453275855104e-06
pos,superlative,1,2.885453275855104e-06
pos,intertwines,1,2.885453275855104e-06
pos,intolerant,1,2.885453275855104e-06
pos,saville,1,2.885453275855104e-06
pos,rongguang,1,2.885453275855104e-06
pos,xander,1,2.885453275855104e-06
pos,idolized,1,2.885453275855104e-06
pos,dalmatian,1,2.885453275855104e-06
pos,castleton,1,2.885453275855104e-06
pos,mccalister,1,2.885453275855104e-06
pos,runtime,1,2.885453275855104e-06
pos,bobbitt,1,2.885453275855104e-06
pos,cubicle,1,2.885453275855104e-06
pos,unabomber,1,2.885453275855104e-06
pos,nunez,1,2.885453275855104e-06
pos,crews,1,2.885453275855104e-06
pos,naught,1,2.885453275855104e-06
pos,parallelism,1,2.885453275855104e-06
pos,satisfactorily,1,2.885453275855104e-06
pos,spaceflight,1,2.885453275855104e-06
pos,quicksilver,1,2.885453275855104e-06
pos,megaglomaniac,1,2.885453275855104e-06
pos,scrutinization,1,2.885453275855104e-06
pos,furs,1,2.885453275855104e-06
pos,candlelit,1,2.885453275855104e-06
pos,toad,1,2.885453275855104e-06
pos,blokes,1,2.885453275855104e-06
pos,discharge,1,2.885453275855104e-06
pos,yacht,1,2.885453275855104e-06
pos,westworld,1,2.885453275855104e-06
pos,whalberg,1,2.885453275855104e-06
pos,bambi,1,2.885453275855104e-06
pos,gazillion,1,2.885453275855104e-06
pos,reconst,1,2.885453275855104e-06
pos,quash,1,2.885453275855104e-06
pos,weakening,1,2.885453275855104e-06
pos,coop,1,2.885453275855104e-06
pos,valentin,1,2.885453275855104e-06
pos,farren,1,2.885453275855104e-06
pos,beatific,1,2.885453275855104e-06
pos,dries,1,2.885453275855104e-06
pos,invades,1,2.885453275855104e-06
pos,bacteria,1,2.885453275855104e-06
pos,channeled,1,2.885453275855104e-06
pos,suviving,1,2.885453275855104e-06
pos,jeanine,1,2.885453275855104e-06
pos,ravaging,1,2.885453275855104e-06
pos,overrides,1,2.885453275855104e-06
pos,bewonderment,1,2.885453275855104e-06
pos,ngo,1,2.885453275855104e-06
pos,damnedest,1,2.885453275855104e-06
pos,vampy,1,2.885453275855104e-06
pos,porcine,1,2.885453275855104e-06
pos,lawns,1,2.885453275855104e-06
pos,bombastic,1,2.885453275855104e-06
pos,dislikes,1,2.885453275855104e-06
pos,flapping,1,2.885453275855104e-06
pos,orginality,1,2.885453275855104e-06
pos,julius,1,2.885453275855104e-06
pos,moonlit,1,2.885453275855104e-06
pos,overpass,1,2.885453275855104e-06
pos,geeks,1,2.885453275855104e-06
pos,photojournalist,1,2.885453275855104e-06
pos,parliamentary,1,2.885453275855104e-06
pos,rawness,1,2.885453275855104e-06
pos,subsidiaries,1,2.885453275855104e-06
pos,zundel,1,2.885453275855104e-06
pos,liquid,1,2.885453275855104e-06
pos,frankenheimer,1,2.885453275855104e-06
pos,furnished,1,2.885453275855104e-06
pos,understandingly,1,2.885453275855104e-06
pos,discharging,1,2.885453275855104e-06
pos,unsettlingly,1,2.885453275855104e-06
pos,mckinley,1,2.885453275855104e-06
pos,soong,1,2.885453275855104e-06
pos,rationality,1,2.885453275855104e-06
pos,messiness,1,2.885453275855104e-06
pos,reyes,1,2.885453275855104e-06
pos,boozing,1,2.885453275855104e-06
pos,occult,1,2.885453275855104e-06
pos,slimey,1,2.885453275855104e-06
pos,bullion,1,2.885453275855104e-06
pos,badalucco,1,2.885453275855104e-06
pos,ailment,1,2.885453275855104e-06
pos,inopportune,1,2.885453275855104e-06
pos,apothecary,1,2.885453275855104e-06
pos,mancuso,1,2.885453275855104e-06
pos,depersonalized,1,2.885453275855104e-06
pos,kidnaper,1,2.885453275855104e-06
pos,cancels,1,2.885453275855104e-06
pos,processed,1,2.885453275855104e-06
pos,trilogies,1,2.885453275855104e-06
pos,glendale,1,2.885453275855104e-06
pos,motormouth,1,2.885453275855104e-06
pos,vllainous,1,2.885453275855104e-06
pos,overmedicated,1,2.885453275855104e-06
pos,gloppy,1,2.885453275855104e-06
pos,blumberg,1,2.885453275855104e-06
pos,multiplying,1,2.885453275855104e-06
pos,clanking,1,2.885453275855104e-06
pos,philadephia,1,2.885453275855104e-06
pos,bennington,1,2.885453275855104e-06
pos,flutter,1,2.885453275855104e-06
pos,cooling,1,2.885453275855104e-06
pos,bounty,1,2.885453275855104e-06
pos,muncie,1,2.885453275855104e-06
pos,independant,1,2.885453275855104e-06
pos,seducer,1,2.885453275855104e-06
pos,serb,1,2.885453275855104e-06
pos,simpleminded,1,2.885453275855104e-06
pos,michell,1,2.885453275855104e-06
pos,scatalogical,1,2.885453275855104e-06
pos,generalization,1,2.885453275855104e-06
pos,liased,1,2.885453275855104e-06
pos,masterminded,1,2.885453275855104e-06
pos,corbett,1,2.885453275855104e-06
pos,phillipe,1,2.885453275855104e-06
pos,nazareth,1,2.885453275855104e-06
pos,wrench,1,2.885453275855104e-06
pos,hoover,1,2.885453275855104e-06
pos,rereading,1,2.885453275855104e-06
pos,impulsively,1,2.885453275855104e-06
pos,fcc,1,2.885453275855104e-06
pos,probes,1,2.885453275855104e-06
pos,misfire,1,2.885453275855104e-06
pos,soho,1,2.885453275855104e-06
pos,timeliness,1,2.885453275855104e-06
pos,sculpted,1,2.885453275855104e-06
pos,bawling,1,2.885453275855104e-06
pos,hustled,1,2.885453275855104e-06
pos,mister,1,2.885453275855104e-06
pos,hustles,1,2.885453275855104e-06
pos,landis,1,2.885453275855104e-06
pos,ovulating,1,2.885453275855104e-06
pos,invocation,1,2.885453275855104e-06
pos,transfusions,1,2.885453275855104e-06
pos,itus,1,2.885453275855104e-06
pos,uncles,1,2.885453275855104e-06
pos,mormon,1,2.885453275855104e-06
pos,hiller,1,2.885453275855104e-06
pos,attentiveness,1,2.885453275855104e-06
pos,obliterate,1,2.885453275855104e-06
pos,countrysides,1,2.885453275855104e-06
pos,beethoven,1,2.885453275855104e-06
pos,quizzing,1,2.885453275855104e-06
pos,nooks,1,2.885453275855104e-06
pos,aurelien,1,2.885453275855104e-06
pos,dottie,1,2.885453275855104e-06
pos,densely,1,2.885453275855104e-06
pos,animus,1,2.885453275855104e-06
pos,fucnniest,1,2.885453275855104e-06
pos,priests,1,2.885453275855104e-06
pos,eyeroll,1,2.885453275855104e-06
pos,zangaro,1,2.885453275855104e-06
pos,wittily,1,2.885453275855104e-06
pos,pual,1,2.885453275855104e-06
pos,asbury,1,2.885453275855104e-06
pos,poe,1,2.885453275855104e-06
pos,teammate,1,2.885453275855104e-06
pos,supertechnology,1,2.885453275855104e-06
pos,kishikawa,1,2.885453275855104e-06
pos,traffiking,1,2.885453275855104e-06
pos,eatery,1,2.885453275855104e-06
pos,kaftan,1,2.885453275855104e-06
pos,gazers,1,2.885453275855104e-06
pos,slippery,1,2.885453275855104e-06
pos,vest,1,2.885453275855104e-06
pos,kincaid,1,2.885453275855104e-06
pos,couplet,1,2.885453275855104e-06
pos,decisively,1,2.885453275855104e-06
pos,secondarily,1,2.885453275855104e-06
pos,html,1,2.885453275855104e-06
pos,stratham,1,2.885453275855104e-06
pos,illicitly,1,2.885453275855104e-06
pos,fasting,1,2.885453275855104e-06
pos,skerrit,1,2.885453275855104e-06
pos,madeiros,1,2.885453275855104e-06
pos,tolkin,1,2.885453275855104e-06
pos,incurring,1,2.885453275855104e-06
pos,diasappointing,1,2.885453275855104e-06
pos,reccomend,1,2.885453275855104e-06
pos,seemd,1,2.885453275855104e-06
pos,disrupt,1,2.885453275855104e-06
pos,inflation,1,2.885453275855104e-06
pos,tante,1,2.885453275855104e-06
pos,furniture,1,2.885453275855104e-06
pos,gorier,1,2.885453275855104e-06
pos,cocooned,1,2.885453275855104e-06
pos,substandard,1,2.885453275855104e-06
pos,steamier,1,2.885453275855104e-06
pos,yellows,1,2.885453275855104e-06
pos,royalists,1,2.885453275855104e-06
pos,epiphanies,1,2.885453275855104e-06
pos,unbelief,1,2.885453275855104e-06
pos,dauntingly,1,2.885453275855104e-06
pos,kamen,1,2.885453275855104e-06
pos,protocol,1,2.885453275855104e-06
pos,bodacious,1,2.885453275855104e-06
pos,journeyman,1,2.885453275855104e-06
pos,cornucopia,1,2.885453275855104e-06
pos,shrimp,1,2.885453275855104e-06
pos,informing,1,2.885453275855104e-06
pos,creepers,1,2.885453275855104e-06
pos,illena,1,2.885453275855104e-06
pos,annoyances,1,2.885453275855104e-06
pos,kroon,1,2.885453275855104e-06
pos,yar,1,2.885453275855104e-06
pos,garr,1,2.885453275855104e-06
pos,buds,1,2.885453275855104e-06
pos,boatloads,1,2.885453275855104e-06
pos,mangalores,1,2.885453275855104e-06
pos,stickler,1,2.885453275855104e-06
pos,strickler,1,2.885453275855104e-06
pos,forbade,1,2.885453275855104e-06
pos,maccormack,1,2.885453275855104e-06
pos,conciseness,1,2.885453275855104e-06
pos,kittens,1,2.885453275855104e-06
pos,imbecilic,1,2.885453275855104e-06
pos,matronly,1,2.885453275855104e-06
pos,groundlings,1,2.885453275855104e-06
pos,berzerk,1,2.885453275855104e-06
pos,chapped,1,2.885453275855104e-06
pos,smokescreen,1,2.885453275855104e-06
pos,conisderation,1,2.885453275855104e-06
pos,discerned,1,2.885453275855104e-06
pos,babylon,1,2.885453275855104e-06
pos,sully,1,2.885453275855104e-06
pos,winking,1,2.885453275855104e-06
pos,motorcylce,1,2.885453275855104e-06
pos,demystification,1,2.885453275855104e-06
pos,recognise,1,2.885453275855104e-06
pos,brass,1,2.885453275855104e-06
pos,rutger,1,2.885453275855104e-06
pos,internalized,1,2.885453275855104e-06
pos,apparel,1,2.885453275855104e-06
pos,swirls,1,2.885453275855104e-06
pos,quizzical,1,2.885453275855104e-06
pos,blethyn,1,2.885453275855104e-06
pos,ladders,1,2.885453275855104e-06
pos,nitpickers,1,2.885453275855104e-06
pos,becase,1,2.885453275855104e-06
pos,programme,1,2.885453275855104e-06
pos,faltered,1,2.885453275855104e-06
pos,actualisation,1,2.885453275855104e-06
pos,nabs,1,2.885453275855104e-06
pos,condensed,1,2.885453275855104e-06
pos,unprofessional,1,2.885453275855104e-06
pos,behavious,1,2.885453275855104e-06
pos,piquant,1,2.885453275855104e-06
pos,rekall,1,2.885453275855104e-06
pos,imaging,1,2.885453275855104e-06
pos,crackling,1,2.885453275855104e-06
pos,toughs,1,2.885453275855104e-06
pos,goldenberg,1,2.885453275855104e-06
pos,markets,1,2.885453275855104e-06
pos,resevoir,1,2.885453275855104e-06
pos,stationmaster,1,2.885453275855104e-06
pos,levar,1,2.885453275855104e-06
pos,acquaints,1,2.885453275855104e-06
pos,teague,1,2.885453275855104e-06
pos,overwrought,1,2.885453275855104e-06
pos,pony,1,2.885453275855104e-06
pos,caffeinated,1,2.885453275855104e-06
pos,cuddy,1,2.885453275855104e-06
pos,hobbits,1,2.885453275855104e-06
pos,nicjolson,1,2.885453275855104e-06
pos,acrimony,1,2.885453275855104e-06
pos,goat,1,2.885453275855104e-06
pos,unsurprising,1,2.885453275855104e-06
pos,langlet,1,2.885453275855104e-06
pos,idisyncratic,1,2.885453275855104e-06
pos,pllllleeeeease,1,2.885453275855104e-06
pos,rationalize,1,2.885453275855104e-06
pos,assailant,1,2.885453275855104e-06
pos,dworkin,1,2.885453275855104e-06
pos,cruelties,1,2.885453275855104e-06
pos,inquiries,1,2.885453275855104e-06
pos,vaughan,1,2.885453275855104e-06
pos,scot,1,2.885453275855104e-06
pos,dwarfism,1,2.885453275855104e-06
pos,sucking,1,2.885453275855104e-06
pos,communities,1,2.885453275855104e-06
pos,characterizes,1,2.885453275855104e-06
pos,oldish,1,2.885453275855104e-06
pos,kingpins,1,2.885453275855104e-06
pos,synchronised,1,2.885453275855104e-06
pos,poachers,1,2.885453275855104e-06
pos,nealon,1,2.885453275855104e-06
pos,adhere,1,2.885453275855104e-06
pos,monotone,1,2.885453275855104e-06
pos,foible,1,2.885453275855104e-06
pos,supburb,1,2.885453275855104e-06
pos,monotony,1,2.885453275855104e-06
pos,andrzej,1,2.885453275855104e-06
pos,uneasieness,1,2.885453275855104e-06
pos,landwalker,1,2.885453275855104e-06
pos,dine,1,2.885453275855104e-06
pos,usda,1,2.885453275855104e-06
pos,sailor,1,2.885453275855104e-06
pos,dajani,1,2.885453275855104e-06
pos,symbolises,1,2.885453275855104e-06
pos,zealot,1,2.885453275855104e-06
pos,grimy,1,2.885453275855104e-06
pos,frollo,1,2.885453275855104e-06
pos,befalls,1,2.885453275855104e-06
pos,blondie,1,2.885453275855104e-06
pos,hotep,1,2.885453275855104e-06
pos,donor,1,2.885453275855104e-06
pos,contractual,1,2.885453275855104e-06
pos,hutchison,1,2.885453275855104e-06
pos,coterie,1,2.885453275855104e-06
pos,eruption,1,2.885453275855104e-06
pos,transcending,1,2.885453275855104e-06
pos,playacting,1,2.885453275855104e-06
pos,pennies,1,2.885453275855104e-06
pos,cds,1,2.885453275855104e-06
pos,ecker,1,2.885453275855104e-06
pos,inebriated,1,2.885453275855104e-06
pos,multimillionaire,1,2.885453275855104e-06
pos,frumpy,1,2.885453275855104e-06
pos,mediciney,1,2.885453275855104e-06
pos,retaliates,1,2.885453275855104e-06
pos,wheeling,1,2.885453275855104e-06
pos,unlistenable,1,2.885453275855104e-06
pos,choreographer,1,2.885453275855104e-06
pos,mechanically,1,2.885453275855104e-06
pos,adandon,1,2.885453275855104e-06
pos,poetical,1,2.885453275855104e-06
pos,interrogate,1,2.885453275855104e-06
pos,rollers,1,2.885453275855104e-06
pos,blissfully,1,2.885453275855104e-06
pos,cynic,1,2.885453275855104e-06
pos,marveling,1,2.885453275855104e-06
pos,explosiveness,1,2.885453275855104e-06
pos,scented,1,2.885453275855104e-06
pos,manhunt,1,2.885453275855104e-06
pos,chummy,1,2.885453275855104e-06
pos,arcadia,1,2.885453275855104e-06
pos,dourif,1,2.885453275855104e-06
pos,plants,1,2.885453275855104e-06
pos,vallejo,1,2.885453275855104e-06
pos,drixenol,1,2.885453275855104e-06
pos,fujimoto,1,2.885453275855104e-06
pos,alliances,1,2.885453275855104e-06
pos,peopled,1,2.885453275855104e-06
pos,stimulates,1,2.885453275855104e-06
pos,assuaged,1,2.885453275855104e-06
pos,esteemed,1,2.885453275855104e-06
pos,painless,1,2.885453275855104e-06
pos,abounded,1,2.885453275855104e-06
pos,vulnerabilities,1,2.885453275855104e-06
pos,earthward,1,2.885453275855104e-06
pos,awaken,1,2.885453275855104e-06
pos,rotate,1,2.885453275855104e-06
pos,shapes,1,2.885453275855104e-06
pos,entice,1,2.885453275855104e-06
pos,genericized,1,2.885453275855104e-06
pos,contemporizing,1,2.885453275855104e-06
pos,seller,1,2.885453275855104e-06
pos,adoptive,1,2.885453275855104e-06
pos,telegraphed,1,2.885453275855104e-06
pos,housekeeping,1,2.885453275855104e-06
pos,recouperating,1,2.885453275855104e-06
pos,tomboy,1,2.885453275855104e-06
pos,ringmaster,1,2.885453275855104e-06
pos,drifted,1,2.885453275855104e-06
pos,staros,1,2.885453275855104e-06
pos,filer,1,2.885453275855104e-06
pos,usurp,1,2.885453275855104e-06
pos,outpost,1,2.885453275855104e-06
pos,penguin,1,2.885453275855104e-06
pos,orgasms,1,2.885453275855104e-06
pos,winthrop,1,2.885453275855104e-06
pos,horseflies,1,2.885453275855104e-06
pos,manfully,1,2.885453275855104e-06
pos,unjustifiable,1,2.885453275855104e-06
pos,garber,1,2.885453275855104e-06
pos,garbed,1,2.885453275855104e-06
pos,vigil,1,2.885453275855104e-06
pos,jorgen,1,2.885453275855104e-06
pos,attaining,1,2.885453275855104e-06
pos,barondes,1,2.885453275855104e-06
pos,epitomizes,1,2.885453275855104e-06
pos,edd,1,2.885453275855104e-06
pos,alleyways,1,2.885453275855104e-06
pos,edu,1,2.885453275855104e-06
pos,venerated,1,2.885453275855104e-06
pos,lolipop,1,2.885453275855104e-06
pos,seized,1,2.885453275855104e-06
pos,ciello,1,2.885453275855104e-06
pos,photocopying,1,2.885453275855104e-06
pos,egotistic,1,2.885453275855104e-06
pos,barstool,1,2.885453275855104e-06
pos,aghast,1,2.885453275855104e-06
pos,posture,1,2.885453275855104e-06
pos,burwell,1,2.885453275855104e-06
pos,gullible,1,2.885453275855104e-06
pos,pleas,1,2.885453275855104e-06
pos,lightest,1,2.885453275855104e-06
pos,plead,1,2.885453275855104e-06
pos,ichor,1,2.885453275855104e-06
pos,appeased,1,2.885453275855104e-06
pos,underwood,1,2.885453275855104e-06
pos,guevera,1,2.885453275855104e-06
pos,dussolier,1,2.885453275855104e-06
pos,vegetarianism,1,2.885453275855104e-06
